"","ID","start","end","pos_x","pos_y","player","team","action","hypotenuse","angle","xG"
"1",1,76,88,10.73,6.52,"Lalancette Stephanie","Concordia Stingers",0,12.5556083086404,0.546019769546806,0.0790745587696591
"2",2,256,268,6.23,4.34,"Lavoie Emilie","Concordia Stingers",0,7.5926609301351,0.608460107239745,0.148994435874546
"3",3,401,413,5.32,0.0700000000000003,"Bernier Marie-Pascale","Concordia Stingers",1,5.32046050638476,0.0131571354727558,0.177559425520494
"4",5,441,453,14.3,-9.52,"Begin-Cyr Rosalie","Concordia Stingers",0,17.1790686592725,-0.587356817392587,0.0348989715348667
"5",6,470,482,14.48,8.51,"Dumont Camille","Carabins Universite de Montreal",0,16.7955500058795,0.531331626296038,0.0449400923084102
"6",7,698,710,13.84,6.05,"Fecteau Emmy","Concordia Stingers",0,15.1045721554766,0.412107170064928,0.0552026842685736
"7",8,730,742,7.98,-7.15,"Garand Joannie","Carabins Universite de Montreal",0,10.7146115188559,-0.730595195616903,0.080636360085159
"8",9,818,830,26.68,-6.01,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,27.3485374380423,-0.221564154727443,0.00912673712826136
"9",10,851,863,22.46,-9.04,"Gervais Audrey","Carabins Universite de Montreal",0,24.2110140225477,-0.382653942456306,0.0137284790707997
"10",11,954,966,11.09,-2.31,"Gendreau Chloe","Concordia Stingers",0,11.3280271892329,-0.205359380403639,0.0814998958586805
"11",12,970,982,21.45,0.0700000000000003,"Laganiere Brigitte","Concordia Stingers",0,21.4501142188101,0.00326339167861234,0.0216165856353193
"12",13,1032,1044,11.55,5.67,"Lavoie Emilie","Concordia Stingers",0,12.8666778929139,0.456348468557109,0.0747662288058292
"13",14,1033,1045,5.32,2.15,"Begin-Cyr Rosalie","Concordia Stingers",0,5.73802230738083,0.384066232624943,0.179081961080773
"14",15,1289,1301,10.36,-1.45,"Bernier Marie-Pascale","Concordia Stingers",0,10.4609798776214,-0.139058073452174,0.0921794180576964
"15",16,1291,1303,7.24,-3.54,"Bernier Marie-Pascale","Concordia Stingers",0,8.05910665024356,-0.454768819014349,0.118450995443919
"16",17,1316,1328,15.03,1.3,"Begin-Cyr Rosalie","Concordia Stingers",0,15.0861161337171,0.086278951416102,0.0522387934066898
"17",18,1369,1381,8.25,-7.53,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,11.1697538021212,-0.739802410710938,0.0758776052891439
"18",19,1536,1548,8.43,5.57,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,10.1039497227569,0.583885141227385,0.108930112403276
"19",20,1614,1626,18.98,10.7,"Fecteau Emmy","Concordia Stingers",0,21.7883087916433,0.513339507527278,0.022647001566054
"20",21,1676,1688,14.94,-5.72,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,15.9975623143028,-0.365647939660962,0.0426360863958976
"21",22,1795,1807,13.02,8.04,"Thibault Zoe","Concordia Stingers",0,15.3023527602784,0.553196209153063,0.0551220712288752
"22",23,1845,1857,11.92,-10.47,"Belzile Audrey","Concordia Stingers",0,15.8652860043555,-0.720727418038339,0.0407303687999557
"23",24,1864,1876,21.27,8.61,"Laganiere Brigitte","Concordia Stingers",0,22.9465683708915,0.384633569021934,0.018845779597776
"24",25,1866,1878,5.78,-3.44,"Laganiere Brigitte","Concordia Stingers",0,6.72621736193531,-0.536849908088703,0.1377249444491
"25",26,2001,2013,17.78,-9.71,"Boulanger Jessika","Carabins Universite de Montreal",0,20.2586401320523,-0.499858855262838,0.023242139523138
"26",27,2044,2056,8.43,4.91,"Lavoie Emilie","Concordia Stingers",0,9.75566502089939,0.527410388906174,0.112735780674016
"27",28,2176,2188,20.17,8.8,"Julien Ariane","Concordia Stingers",0,22.0061105150365,0.411395662595178,0.0215701776937267
"28",29,2205,2217,6.69,2.53,"Pouliot Raphaеlle","Carabins Universite de Montreal",0,7.15241218051644,0.361552531855753,0.151034390049289
"29",30,2256,2268,20.63,2.34,"Gervais Audrey","Carabins Universite de Montreal",0,20.7622855196628,0.112944329573675,0.0242496158916864
"30",31,2329,2341,8.07,10.41,"Gervais Audrey","Carabins Universite de Montreal",0,13.171674153273,0.91135123888502,0.0777247642565926
"31",32,2337,2349,10.45,3.01,"Boulanger Jessika","Carabins Universite de Montreal",0,10.8748609186509,0.280446933714242,0.0938665656332788
"32",33,2414,2426,13.93,-7.62,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,15.8779501195841,-0.500553054344523,0.0422971627774768
"33",34,2588,2600,7.15,4.15,"Manarolis Maria","Concordia Stingers",0,8.26710348308281,0.525897699578759,0.13549954965072
"34",35,2673,2685,11.92,1.21,"Pouliot Raphaеlle","Carabins Universite de Montreal",0,11.9812561945733,0.10116354382841,0.0789233534222925
"35",36,2722,2734,12.1,6.9,"Drapeau Jessymaude","Concordia Stingers",0,13.9291062168396,0.518255642531753,0.0657351096357897
"36",37,2785,2797,21.45,-11.61,"Lemelin Stephanie","Concordia Stingers",0,24.3904612502511,-0.496107310217652,0.0131122117458754
"37",38,3077,3089,7.43,-8,"Belzile Audrey","Concordia Stingers",0,10.9180996514961,-0.82232239739814,0.0772994806407059
"38",39,3219,3231,9.9,-4.2,"Lefebvre Mylene","Carabins Universite de Montreal",0,10.754068997361,-0.401228799004849,0.084887691415427
"39",40,3293,3305,11.64,-4.58,"Fecteau Emmy","Concordia Stingers",0,12.5086370160781,-0.374865106789321,0.0678278015802848
"40",41,3295,3307,5.96,-3.07,"Begin-Cyr Rosalie","Concordia Stingers",0,6.70421509201487,-0.475655037234087,0.139461897002289
"41",42,3388,3400,9.17,-5.06,"Pelletier Justine","Carabins Universite de Montreal",0,10.4734187350645,-0.50422361664355,0.0864836231473231
"42",43,3482,3494,5.41,-2.31,"Rodrigue Audrey-Ann","Concordia Stingers",0,5.8825334678181,-0.403552501371549,0.155742005439614
"43",44,3513,3525,11.18,-0.220000000000001,"Fecteau Emmy","Concordia Stingers",0,11.182164370103,-0.0196754570842988,0.085737798784062
"44",45,3585,3597,21.82,10.51,"Lavoie Emilie","Concordia Stingers",0,24.2192588656218,0.448874907176955,0.0159826244512943
"45",46,3762,3774,9.99,-0.6,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,10.008001798561,-0.0599879995256846,0.0989843005836105
"46",47,3790,3802,55,-11.99,"Begin-Cyr Rosalie","Concordia Stingers",0,56.2917409572665,-0.214641837504207,0.000154823992847478
"47",48,3827,3839,9.63,-9.33,"Boulanger Jessika","Carabins Universite de Montreal",0,13.4084227260331,-0.769576698855874,0.0561783405501936
"48",49,3961,3973,19.43,6.33,"Fecteau Emmy","Concordia Stingers",0,20.4351119399919,0.314941622173123,0.0263178708805739
"49",50,4080,4092,21.08,-2.21,"Lalancette Stephanie","Concordia Stingers",0,21.1955301891696,-0.104457123473621,0.0219534350179429
"50",51,4089,4101,14.85,-7.53,"Laganiere Brigitte","Concordia Stingers",0,16.6500270270051,-0.469288161589765,0.0383095218840855
"51",52,4174,4186,11.92,-9.23,"Begin-Cyr Rosalie","Concordia Stingers",0,15.0757852200142,-0.65889063276048,0.0458190784865059
"52",53,4248,4260,4.49,3.48,"Drapeau Jessymaude","Concordia Stingers",1,5.6807129834203,0.659344853361367,0.188006670632616
"53",55,4407,4419,7.61,-5.72,"Gendreau Chloe","Concordia Stingers",0,9.52000525209939,-0.644551528575013,0.0954395067743352
"54",56,4563,4575,16.04,4.53,"Julien Ariane","Concordia Stingers",0,16.667408316832,0.275250385449504,0.0436787496920538
"55",57,4620,4632,12.19,-2.97,"Calderone Alexandra","Concordia Stingers",0,12.5465931630861,-0.238986080695331,0.069106380143916
"56",58,4720,4732,5.87,0.539999999999999,"Bernier Marie-Pascale","Concordia Stingers",0,5.89478583156335,0.0917349904572376,0.168068721953427
"57",1,227,239,5.04,0.539999999999999,"Lefebvre Mylene","Carabins Universite de Montreal",0,5.06884602251834,0.106735672649135,0.185435949187732
"58",2,233,245,14.67,-5.34,"Dondo Breanne","Carabins Universite de Montreal",0,15.6116783210518,-0.349099356880266,0.0450494509239694
"59",3,267,279,10.91,-7.43,"Desjardins Stephanie","McGill Martlets",0,13.1997348458217,-0.59787830685239,0.0595337150528394
"60",4,475,487,10.63,5.38,"Pouliot Raphaеlle","Carabins Universite de Montreal",0,11.9139120359351,0.468527450146009,0.0847985574663483
"61",5,508,520,8.8,-0.6,"Quennec Kaleigh","Carabins Universite de Montreal",0,8.82043082847998,-0.0680764582579994,0.114824555820366
"62",6,544,556,9.35,-2.31,"Garand Joannie","Carabins Universite de Montreal",0,9.63112662153292,-0.24220858710962,0.100704948757281
"63",7,553,565,5.5,0.16,"Downie-Landry Jade","McGill Martlets",0,5.50232678055384,0.0290827068941924,0.174268296939206
"64",8,562,574,8.43,1.21,"Colizza Chrissy","McGill Martlets",1,8.51639595133998,0.142561285658918,0.123460241169963
"65",10,613,625,18.24,5.29,"Fontaine Laurie","Carabins Universite de Montreal",0,18.9916218370101,0.282277650462178,0.0318881423849643
"66",11,821,833,13.02,10.32,"Quennec Kaleigh","Carabins Universite de Montreal",0,16.6139339110278,0.670228846504862,0.0472082896833162
"67",12,869,881,7.52,0.92,"Downie-Landry Jade","McGill Martlets",0,7.57606758153595,0.121735485148667,0.138098234047484
"68",13,878,890,15.13,5.76,"Kastelic Jaime","McGill Martlets",0,16.1893329078131,0.363759061513051,0.0473277132360544
"69",14,956,968,12.83,-7.05,"Stasiuk Cassidy","McGill Martlets",0,14.6393784021044,-0.502454164112236,0.0499601607692822
"70",15,968,980,8.53,-11.8,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,14.5602506846551,-0.944878238854691,0.0466712890900001
"71",16,1117,1129,20.17,-7.81,"Mura Elizabeth","McGill Martlets",0,21.6292625856731,-0.369431016468294,0.019696419585275
"72",17,1176,1188,16.04,4.05,"Quennec Kaleigh","Carabins Universite de Montreal",0,16.5434004968749,0.2473243559365,0.0441949636171248
"73",18,1865,1877,7.06,-0.98,"Campbell Quynn","McGill Martlets",0,7.12769247372528,-0.137928821465131,0.13986457152173
"74",19,1915,1927,12.19,-4.68,"Colizza Chrissy","McGill Martlets",0,13.0575074191057,-0.366569006267844,0.0631802878561293
"75",20,2111,2123,6.23,-0.880000000000001,"Campbell Quynn","McGill Martlets",0,6.29184392686278,-0.140323668624454,0.154617432369653
"76",21,2244,2256,6.88,2.15,"Colizza Chrissy","McGill Martlets",0,7.20811348412329,0.302884868374971,0.148635113335345
"77",22,2421,2433,17.97,-0.5,"MacLellan Lydia","McGill Martlets",0,17.9769546920495,-0.02781697436485,0.0346291051586964
"78",23,2671,2683,6.14,2.25,"Desjardins Stephanie","McGill Martlets",0,6.53927365997172,0.351253360648628,0.162212477985164
"79",24,3086,3098,19.98,1.97,"Verbruggen Raelene","McGill Martlets",0,20.0768847185015,0.0982809346923698,0.0265772095192876
"80",25,3105,3117,4.95,1.21,"McCallum Makenzie","McGill Martlets",0,5.09574332163621,0.239743108870457,0.188639997325553
"81",26,3227,3239,6.97,4.15,"Colizza Chrissy","McGill Martlets",1,8.11192948687302,0.537036849324663,0.138334912332772
"82",28,3298,3310,11.18,-7.72,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,13.5864196902642,-0.604334348582881,0.0564846994916843
"83",29,3670,3682,5.23,0.640000000000001,"Piers Emma","McGill Martlets",0,5.2690131903422,0.121765546473761,0.18162178196766
"84",30,3751,3763,11.73,-9.52,"Desjardins Stephanie","McGill Martlets",0,15.1070612628665,-0.681770703400576,0.0454404512857609
"85",31,3818,3830,11.28,4.81,"Keeper Stephanie","McGill Martlets",0,12.262728081467,0.40307146492058,0.0801463596002022
"86",32,3860,3872,13.93,3.01,"Dube Marie-Pier","Carabins Universite de Montreal",0,14.2514911500516,0.212808597406776,0.0597058153457164
"87",33,4462,4474,8.43,7,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,10.9574130158537,0.692985532022897,0.0995861511187546
"88",1,104,116,15.86,0.35,"Jardin Laura","McGill Martlets",0,15.863861446697,0.0220645144911615,0.0465257142496573
"89",2,171,183,11.46,-7.62,"Lefebvre Mylene","Carabins Universite de Montreal",0,13.7621219294119,-0.586793414294097,0.055348145037784
"90",3,200,212,19.43,-8.47,"Dondo Breanne","Carabins Universite de Montreal",0,21.1958911112508,-0.411086726240109,0.0207545003274429
"91",4,294,306,19.34,9.56,"Dube Marie-Pier","Carabins Universite de Montreal",0,21.573808194197,0.459087109937786,0.0230972003247214
"92",5,369,381,11.46,-7.62,"Paquin Emilie-Renee","Carabins Universite de Montreal",0,13.7621219294119,-0.586793414294097,0.055348145037784
"93",6,466,478,11.46,-2.5,"Terriault Marie","Carabins Universite de Montreal",0,11.7295183191809,-0.214785111139211,0.0772297111829525
"94",7,467,479,6.42,-5.34,"Lefebvre Mylene","Carabins Universite de Montreal",0,8.35056884289927,-0.693818313254763,0.109775525665189
"95",8,637,649,5.87,0.449999999999999,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,5.88722345422696,0.0765113389046475,0.167820166712493
"96",9,795,807,16.68,3.29,"Downie-Landry Jade","McGill Martlets",0,17.0013675920498,0.194742434225965,0.0411526634679881
"97",10,799,811,5.13,-2.97,"Colizza Chrissy","McGill Martlets",1,5.92771456802704,-0.524795771650107,0.151960361949436
"98",12,967,979,9.9,4.43,"Garand Joannie","Carabins Universite de Montreal",0,10.8459623823799,0.420751940747607,0.0964769996467544
"99",13,1145,1157,9.26,-4.77,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,10.4163573287402,-0.475669357008979,0.0875478940760005
"100",14,1247,1259,8.8,-3.44,"Downie-Landry Jade","McGill Martlets",0,9.44847077573932,-0.372644903849829,0.100832067561227
"101",15,1350,1362,20.17,-11.89,"Vaananen Mia","McGill Martlets",0,23.4136925750724,-0.532655226174594,0.0149214789679276
"102",16,1576,1588,4.86,0.83,"Downie-Landry Jade","McGill Martlets",0,4.93036509804294,0.169149989838077,0.190198851194159
"103",17,1786,1798,17.78,-8.66,"Dondo Breanne","Carabins Universite de Montreal",0,19.776855159504,-0.453245451414533,0.0250497046975202
"104",18,1813,1825,7.88,-5.63,"Quennec Kaleigh","Carabins Universite de Montreal",0,9.6845908535157,-0.620369519591655,0.0938356726832209
"105",19,1856,1868,5.41,-0.41,"Pelletier Justine","Carabins Universite de Montreal",0,5.42551380055383,-0.0756409898576352,0.173014905650963
"106",20,1986,1998,16.59,-12.37,"Dondo Breanne","Carabins Universite de Montreal",0,20.6940812794383,-0.640698371375189,0.0213297118557865
"107",21,2018,2030,12.93,-6.96,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,14.6842262308914,-0.493802998919081,0.049736832031662
"108",22,2294,2306,21.63,10.51,"Fontaine Laurie","Carabins Universite de Montreal",0,24.0482223875279,0.452303479691576,0.0163772580722217
"109",23,2542,2554,8.53,5,"Dube Marie-Pier","Carabins Universite de Montreal",0,9.88741118797029,0.53018568582535,0.110939477589073
"110",24,2688,2700,10.54,5.57,"Garand Joannie","Carabins Universite de Montreal",0,11.9212625170323,0.486157877448809,0.0849740113120268
"111",25,2742,2754,19.8,-7.15,"Faubert Annabel","Carabins Universite de Montreal",0,21.0514251299051,-0.346538864433942,0.0214247627129831
"112",26,2938,2950,12.01,-3.25,"Piers Emma","McGill Martlets",0,12.4419692975027,-0.26427827475086,0.0697553467009384
"113",27,3205,3217,14.39,-10.75,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,17.9620321790158,-0.641608226074623,0.0310540539268506
"114",28,3253,3265,16.23,-4.96,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,16.970989953447,-0.296592769184875,0.0378323114174247
"115",29,3321,3333,27.23,-8.57,"Dondo Breanne","Carabins Universite de Montreal",0,28.54676514073,-0.304911906745523,0.00759861869444522
"116",30,3609,3621,9.63,-0.789999999999999,"Jardin Laura","McGill Martlets",1,9.66234961073134,-0.0818520190229791,0.10304488732172
"117",32,3862,3874,21.45,-11.51,"Pridham Olivia","McGill Martlets",0,24.3430195333282,-0.492494594568721,0.0132079848565273
"118",33,3871,3883,5.87,-2.59,"Labrecque Marika","McGill Martlets",1,6.41599563590874,-0.415534036971777,0.145812865691603
"119",35,3928,3940,8.16,2.82,"Dube Marie-Pier","Carabins Universite de Montreal",0,8.63353925108354,0.332739123079376,0.125533179654712
"120",36,4097,4109,12.83,2.91,"Quennec Kaleigh","Carabins Universite de Montreal",0,13.1558732131318,0.223038610534902,0.0691293073756716
"121",37,4139,4151,12.93,-0.220000000000001,"Quennec Kaleigh","Carabins Universite de Montreal",0,12.9318714809574,-0.0170130528769844,0.0682811942613326
"122",38,4159,4171,5.87,-0.41,"Downie-Landry Jade","McGill Martlets",1,5.88430114796991,-0.0697334256445064,0.164092415197796
"123",40,4473,4485,4.22,5.67,"Downie-Landry Jade","McGill Martlets",0,7.06804782100404,0.9309737526261,0.166848960845203
"124",41,4478,4490,14.39,-12.46,"Labrecque Marika","McGill Martlets",0,19.0348023367725,-0.713640760839805,0.0264567480471769
"125",42,4644,4656,6.69,1.78,"McCallum Makenzie","McGill Martlets",0,6.92275234281857,0.260044096467113,0.152766990212688
"126",43,4646,4658,3.76,1.11,"McCallum Makenzie","McGill Martlets",1,3.92042089577127,0.287059070568755,0.216859848530739
"127",45,4928,4940,10.27,0.26,"Terriault Marie","Carabins Universite de Montreal",0,10.2732906120678,0.0253110491428483,0.0970822808889211
"128",46,4929,4941,5.23,-5.25,"Chiasson Noemie","Carabins Universite de Montreal",0,7.41049256122696,-0.787306558027237,0.121556603338869
"129",47,4975,4987,21.45,3.39,"MacLellan Lydia","McGill Martlets",0,21.7162289544018,0.15674551386698,0.0214296036700989
"130",48,5004,5016,4.22,-2.69,"Downie-Landry Jade","McGill Martlets",0,5.00444802151046,-0.567495500898426,0.168412511610955
"131",49,5099,5111,17.23,5.67,"Nadeau Kelly-Ann","Carabins Universite de Montreal",0,18.1389580737153,0.317915147819926,0.0360529490953554
"132",50,5263,5275,5.68,-6.29,"Lefebvre Mylene","Carabins Universite de Montreal",0,8.47505162226166,-0.836314852230491,0.105527897058293
"133",1,31,43,16.13,-10.09,"Lavallee Audrey","Carabins Universite de Montreal",0,19.0259033951085,-0.558989309195315,0.0272451345703019
"134",2,76,88,5.5,-1.74,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,5.76867402441844,-0.306400882841689,0.160297821191918
"135",3,92,104,4.4,0.92,"Lefebvre Mylene","Carabins Universite de Montreal",1,4.49515294511766,0.206121341875307,0.200952700407155
"136",5,161,173,11,7.28,"Smythe Emily","Carleton Ravens",0,13.19084531029,0.584638444666237,0.0732730058612335
"137",6,221,233,14.85,4.43,"Hachez Sandrine","Carleton Ravens",0,15.4966899691515,0.28991158277735,0.0512622809287247
"138",7,252,264,18.88,6.14,"Hunter Nicole","Carleton Ravens",0,19.8533120662523,0.314423511258947,0.0285043702763555
"139",8,283,295,16.32,-11.23,"Cole-Ashbury Rhys","Carleton Ravens",0,19.8104845978083,-0.602703308674343,0.0242635025036552
"140",9,443,455,19.53,8.51,"Andrews Samantha","Carleton Ravens",0,21.3035443060539,0.410932146746288,0.0237643655328678
"141",10,513,525,21.18,-9.71,"Cole-Ashbury Rhys","Carleton Ravens",0,23.2997102986282,-0.429859819453702,0.0154495766919761
"142",11,669,681,7.61,-2.4,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,7.97947993292796,-0.30550148919747,0.122600975527771
"143",12,1036,1048,7.88,-4.68,"Garand Joannie","Carabins Universite de Montreal",0,9.16497681393685,-0.535928512499623,0.101696657380359
"144",13,1175,1187,13.57,4.15,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,14.1903981621377,0.296789177281007,0.0610864329407552
"145",14,1177,1189,5.23,1.21,"Boulanger Jessika","Carabins Universite de Montreal",0,5.36814679382001,0.227357351207209,0.182477337167585
"146",15,1248,1260,15.4,-6.77,"Faubert Annabel","Carabins Universite de Montreal",0,16.8223928143412,-0.414180411497596,0.0377957824140433
"147",16,1261,1273,9.17,-8.57,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,12.5512469500046,-0.751589179569948,0.0631504124723753
"148",17,1401,1413,19.8,8.04,"Andrews Samantha","Carleton Ravens",0,21.3701099669609,0.38572009420848,0.0234391228891354
"149",18,1439,1451,6.69,-5.72,"Lavallee Audrey","Carabins Universite de Montreal",0,8.80196000899799,-0.707393986861097,0.103464061498225
"150",19,1555,1567,15.49,-11.99,"Hachez Sandrine","Carleton Ravens",0,19.5882668962826,-0.658714884350035,0.0247633881493575
"151",20,1644,1656,11.64,-5.63,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,12.9300618714684,-0.450504125156689,0.0633166608899659
"152",21,1791,1803,7.88,-0.69,"Berta Sydney","Carleton Ravens",0,7.91015170524561,-0.0873406822675778,0.128146773421344
"153",22,1958,1970,9.17,-4.11,"Terriault Marie","Carabins Universite de Montreal",0,10.0489302913295,-0.421356581637385,0.0926322276327715
"154",23,2233,2245,12.1,-12.08,"Cole-Ashbury Rhys","Carleton Ravens",0,17.097847817781,-0.784571033726685,0.0340532819315827
"155",24,2255,2267,14.21,-9.23,"Cole-Ashbury Rhys","Carleton Ravens",0,16.9445271400532,-0.576053589686121,0.0361052783287705
"156",25,2371,2383,11.46,-1.17,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,11.5195703044862,-0.101741725447795,0.0809273955128812
"157",26,2400,2412,4.95,-3.07,"Fleming Anita","Carleton Ravens",0,5.82472316938754,-0.555141640315051,0.153106818439206
"158",27,2493,2505,9.08,5.76,"Pelletier Justine","Carabins Universite de Montreal",0,10.7528600846472,0.565302684967632,0.100036269509764
"159",28,2516,2528,11.83,4.15,"Morais Jenna","Carleton Ravens",0,12.536801825027,0.337390046066953,0.0764673305462192
"160",29,2789,2801,13.93,-8,"Quennec Kaleigh","Carabins Universite de Montreal",0,16.0637760193549,-0.521308106090708,0.0410937095879541
"161",30,2989,3001,8.8,-1.45,"Paquin Emilie-Renee","Carabins Universite de Montreal",0,8.91866021328316,-0.163305361530027,0.11164399213924
"162",31,3148,3160,7.88,-0.789999999999999,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,7.91950124692206,-0.0999199403361051,0.127737041334223
"163",32,3236,3248,11,-4.58,"Veillette Audrey-Anne","Carabins Universite de Montreal",0,11.9153850126632,-0.394532888588652,0.073070579202752
"164",33,3327,3339,9.99,-0.98,"Bullock Victoria","Carleton Ravens",0,10.0379529785709,-0.0977852288656804,0.0979813364778678
"165",34,3354,3366,18.06,-2.4,"Quarto Lucie","Carleton Ravens",0,18.2187705402972,-0.132116276611429,0.0328797401904198
"166",35,3398,3410,11.37,-8.38,"Pouliot Raphaеlle","Carabins Universite de Montreal",0,14.1244929112517,-0.635146729390038,0.0522830383115205
"167",36,3417,3429,13.29,-4.68,"Chiasson Noemie","Carabins Universite de Montreal",0,14.089943222029,-0.338583981054295,0.055354439600125
"168",37,3426,3438,20.63,2.34,"Nadeau Kelly-Ann","Carabins Universite de Montreal",0,20.7622855196628,0.112944329573675,0.0242496158916864
"169",38,3541,3553,8.16,-0.31,"Berta Sydney","Carleton Ravens",0,8.16588635727929,-0.0379719353752797,0.125173456572094
"170",39,3549,3561,7.52,-1.55,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,7.67807918688001,-0.20327033262129,0.129391300154874
"171",40,3646,3658,20.08,4.05,"MacNeil Nicole","Carleton Ravens",0,20.4843574465981,0.199023131414176,0.0255941191560856
"172",41,3805,3817,10.36,-9.23,"Paquin Emilie-Renee","Carabins Universite de Montreal",0,13.8752477455359,-0.727779519985645,0.0531758255429997
"173",42,3866,3878,11.28,-7.34,"Poire-Lehoux Amelie","Carabins Universite de Montreal",0,13.4578601568006,-0.57687363186385,0.0577387208511328
"174",43,3935,3947,12.56,7,"Fontaine Laurie","Carabins Universite de Montreal",0,14.3789290282691,0.508449489790355,0.0618337091075946
"175",44,3982,3994,7.15,2.34,"Pouliot Raphaеlle","Carabins Universite de Montreal",0,7.52317087403975,0.316286127912155,0.143400519750855
"176",45,4044,4056,20.81,10.32,"Hunter Nicole","Carleton Ravens",0,23.2283985672711,0.460374613372044,0.0183775899801727
"177",46,4151,4163,7.33,4.81,"Andrews Samantha","Carleton Ravens",0,8.76726867388014,0.580726553525959,0.12858162910497
"178",47,4373,4385,6.78,-4.96,"Quarto Lucie","Carleton Ravens",0,8.40059521700695,-0.631596909234975,0.11022295434023
"179",1,360,372,14.58,-0.220000000000001,"Pouliot Raphaеlle","Carabins Universite de Montreal",0,14.5816597134894,-0.0150880182125129,0.0548885362206218
"180",2,383,395,14.76,3.48,"Pouliot Raphaеlle","Carabins Universite de Montreal",0,15.1646958426472,0.231543770925651,0.0530399709411871
"181",3,411,423,7.24,9.18,"Dumont Camille","Carabins Universite de Montreal",0,11.6914498673176,0.903001572611973,0.0939601099190194
"182",4,426,438,19.07,-9.8,"Pridham Olivia","McGill Martlets",0,21.4407299316045,-0.474702644643633,0.0198308307222286
"183",5,567,579,10.08,-8.57,"Downie-Landry Jade","McGill Martlets",0,13.2306953709924,-0.704609241759057,0.0581860692154655
"184",6,591,603,8.62,-3.25,"Stasiuk Cassidy","McGill Martlets",0,9.21232326831836,-0.360549349629747,0.104106602358484
"185",7,617,629,10.73,-4.39,"Pouliot Raphaеlle","Carabins Universite de Montreal",0,11.5933170404333,-0.388355006592815,0.0762926849370451
"186",8,640,652,4.77,3.29,"Harley Megan","McGill Martlets",0,5.79456642036313,0.603798321787148,0.184000110495444
"187",9,650,662,13.29,8.32,"Boulanger Jessika","Carabins Universite de Montreal",0,15.6794929764964,0.559342960420111,0.0524702975491905
"188",10,704,716,12.28,-9.33,"McCallum Makenzie","McGill Martlets",0,15.4222987910363,-0.649725901949762,0.0437984947294414
"189",11,807,819,21.27,8.42,"Fontaine Laurie","Carabins Universite de Montreal",0,22.8759546248894,0.376934673816949,0.0190041832269006
"190",12,940,952,15.22,5.38,"Quennec Kaleigh","Carabins Universite de Montreal",0,16.1428869784806,0.339773681010296,0.0474212961080088
"191",13,1006,1018,4.13,-6.01,"Stasiuk Cassidy","McGill Martlets",0,7.29225616664692,-0.968720860026774,0.119729195421808
"192",14,1101,1113,18.15,-0.41,"Stasiuk Cassidy","McGill Martlets",0,18.1546302633791,-0.0225856904754316,0.0338320622851615
"193",15,1116,1128,12.56,-6.96,"Boulanger Jessika","Carabins Universite de Montreal",0,14.3594985984887,-0.506016253732621,0.0518369590027701
"194",16,1128,1140,12.19,-0.69,"Dumont Camille","Carabins Universite de Montreal",0,12.209512684788,-0.0565434369448173,0.0745516546403656
"195",17,1190,1202,12.38,7.66,"Dumont Camille","Carabins Universite de Montreal",0,14.5581592242976,0.554085002045694,0.0608676821832846
"196",18,1230,1242,11.55,-2.69,"Boulanger Jessika","Carabins Universite de Montreal",0,11.859114638117,-0.228821345612224,0.0757516535538256
"197",19,1312,1324,11.37,7.09,"Quennec Kaleigh","Carabins Universite de Montreal",0,13.399440286818,0.557570916054183,0.0709634587040847
"198",20,1410,1422,6.33,1.49,"Chang Mika","McGill Martlets",0,6.50299930801165,0.2311787186177,0.159871133366656
"199",21,1465,1477,8.62,-5.72,"Boulanger Jessika","Carabins Universite de Montreal",0,10.3451824536835,-0.585857834718281,0.086708545135104
"200",22,1538,1550,15.58,-3.92,"Faubert Annabel","Carabins Universite de Montreal",0,16.0655781097351,-0.246488323815735,0.0431565320191893
"201",23,1567,1579,16.32,9.37,"Fontaine Laurie","Carabins Universite de Montreal",1,18.8185892138598,0.521189348945989,0.0340919462853324
"202",25,2004,2016,8.25,6.24,"Downie-Landry Jade","McGill Martlets",0,10.3440852664699,0.647561411306331,0.106812766725501
